,id,job_id,company_display_name,location,title,latitude,longitude,redirect_url,description,category_tag,contract_time,created,company_name_clean,token_count_description
1020,3046,5504056187,mondelez belgium bvba,belgië,continuous improvement engineer,,,https://www.adzuna.be/land/ad/5504056187?se=dkxej8hv8bgormokdu-cda&utm_medium=api&utm_source=64e51cf1&v=06ea2019abf1ff2b79668c3e76a90f7655b97998,"are you ready to make it happen at mondelēz international? join our mission to lead the future of snacking. make it uniquely yours. you play an important role in the department, maintaining systems and performing tasks and activities that support our continuous improvement (ci) processes and culture. you help with data collection, ensure its accuracy, promote ci progress and keep track of the department kpi scorecards. provide training on ci tools and techniques. you will also help departments …",it-jobs,,2025-11-19t22:02:43z,mondelez_belgium_bvba,96
1021,3047,5504056206,mondelez belgium bvba,belgië,junior business analyst,,,https://www.adzuna.be/land/ad/5504056206?se=dkxej8hv8bgormokdu-cda&utm_medium=api&utm_source=64e51cf1&v=7474bb08de62b60304ba76efd76a9b425cd1d163,are you ready to make it happen at mondelēz international? join our mission to lead the future of snacking. make it with pride. are you passionate about reporting and can you make data talk? do you really get energized by driving business insights through the organisation to make our business grow? do you really like to do this by working together with other people? do you get excited about the future of big data & datalakes? then you will perfectly fit within our team! the benelux business ana…,it-jobs,,2025-11-19t22:02:43z,mondelez_belgium_bvba,105
1022,3050,5504016301,computer futures,"brussel, brussel hoofdstad",computer futures - microsoft security engineer,50.84674,4.35249,https://www.adzuna.be/land/ad/5504016301?se=dkxej8hv8bgormokdu-cda&utm_medium=api&utm_source=64e51cf1&v=d9a0ec423a44063e48e7057f6127c849c3723a49,"doel van de opdracht het maximaliseren van de functionaliteiten beschikbaar binnen de micrsoft m365 e5, technologiën zijnde defender for endpoints, defender for cloud apps, attack surface reduction en intune. belangrijke focus om, op basis van de data classificatie regels van de federale overheid en de reeds in voege traffic light protocol bij het ngi, de databeveiliging te maximaliseren. totaal geschatte duur van de opdracht: 75-100 werkdagen hybride werken: 2 dagen/werk op kantoor profiel van…",it-jobs,,2025-11-19t21:28:01z,computer_futures,109
1023,3055,5503828645,bgwi,belgië,"business analyst (hybrid - brussels, belgium)",,,https://www.adzuna.be/details/5503828645?utm_medium=api&utm_source=64e51cf1,"additional information open for current residents or eu citizens interested in relocation to brussels on 2026. competitive compensation based on hiring agreement. the business analyst will support large-scale international it and business transformation projects by analysing business needs, documenting detailed requirements, modelling processes, and contributing to project governance. this role interacts directly with stakeholders across multicultural and multilingual environments, participates…",unknown,full_time,2025-11-19t20:26:43z,bgwi,72
1024,3058,5503826990,dun & bradstreet,belgië,llm & agentic ai data scientist (r-18520),,,https://www.adzuna.be/details/5503826990?utm_medium=api&utm_source=64e51cf1,"why we work at dun & bradstreet dun & bradstreet combines global data and local expertise to help clients make smarter decisions. with 6,000 people in 31 countries, we are a team of diverse thinkers and problem solvers who all share a common curiosity: to find new ways to turn data into value. if you share this curiosity and want to be part of a future-ready company, come join us! learn more at dnb.com/careers . as part of dun & bradstreet's data & analytics team, you will participate in all as…",pr-advertising-marketing-jobs,full_time,2025-11-19t20:26:24z,dun_and_bradstreet,117
1025,3059,5503825027,ntt data,"machelen, halle-vilvoorde",senior lab instruments software validation analyst,50.89423,4.43562,https://www.adzuna.be/details/5503825027?utm_medium=api&utm_source=64e51cf1,"make an impact with ntt data join a company that is pushing the boundaries of what is possible. we are renowned for our technical excellence and leading innovations, and for making a difference to our clients and society. our workplace embraces diversity and inclusion – it’s a place where you can grow, belong and thrive. we are seeking an experienced lab instruments software validation analyst with 10 years of proven expertise in the clinical research industry , including a minimum of 5 years o…",it-jobs,full_time,2025-11-19t20:26:00z,ntt_data,94
1026,3062,5503816362,keyrock,belgië,engineering lead (rust),,,https://www.adzuna.be/details/5503816362?utm_medium=api&utm_source=64e51cf1,"about keyrock since our beginnings in 2017, we've grown to be a leading change-maker in the digital asset space, renowned for our partnerships and innovation. today, we rock with over 180 team members around the world. our diverse team hails from 42 nationalities, with backgrounds ranging from defi natives to phds. predominantly remote, we have hubs in london, brussels and singapore, and host regular online and offline hangouts to keep the crew tight. we are trading on more than 80 exchanges, a…",accounting-finance-jobs,full_time,2025-11-19t20:24:17z,keyrock,107
1027,3071,5503738484,start people,"zedelgem, brugge",business analist,51.14316,3.13621,https://www.adzuna.be/details/5503738484?utm_medium=api&utm_source=64e51cf1,"description heb jij een scherp analytisch inzicht en oog voor innovatieve oplossingen? voor een bloeiend bedrijf in zedelgem zoeken we een gedreven business analist ! dit is een nieuwe functie waarbij je de vrijheid krijgt om zelf vorm te geven . je analyseert cijfers grondig. je onderzoekt ebitda, marges en p&l tot in detail, per regio, team, verdeelmodel en medewerker. je zet ai effectief in om analyses te versnellen en verborgen patronen te ontdekken. je herkent snel welke processen en syste…",unknown,,2025-11-19t19:40:33z,start_people,111
1028,3092,5502881033,projective talent | part of projective group,belgië,customer journey expert – digital onboarding & customer data,,,https://www.adzuna.be/details/5502881033?utm_medium=api&utm_source=64e51cf1,"customer journey expert – digital onboarding & customer data (permanent position)  brussels | hybrid (up to 50% remote)  full-time | long-term consultancy/integration via projective talent about the role projective talent is looking for a customer journey expert to strengthen a leading digital business banking environment. you’ll help shape and optimise end-to-end customer onboarding journeys — ensuring that processes are seamless, compliant, and focused on delivering a great experience. workin…",unknown,,2025-11-19t08:05:46z,projective_talent_|_part_of_projective_group,94
1029,3097,5502880966,what’s cooking group,belgië,group automation engineer,,,https://www.adzuna.be/details/5502880966?utm_medium=api&utm_source=64e51cf1,"group automation engineer location: belgium/poland/uk/france department: operations pull up a chair – there’s a place for you at our table. at what’s cooking?, we’re always hungry for innovation — and that includes the smart technologies that help us craft food efficiently and sustainably. we’re looking for a group automation engineer who’s ready to make an impact across our european production network. if you’re passionate about automation, digitalization, and driving operational excellence th…",hospitality-catering-jobs,,2025-11-19t08:05:34z,what’s_cooking_group,95
1030,3101,5502880848,prothya biosolutions,belgië,data science specialist,,,https://www.adzuna.be/details/5502880848?utm_medium=api&utm_source=64e51cf1,"are you ready to bridge gmp compliance with advanced analytics? prothya biosolutions is looking for a data science & compliance reporting specialist to join our product support team within the operations support department. this hybrid role combines pharmaceutical manufacturing expertise with cutting-edge data science, machine learning, and digital transformation. what you’ll do lead the preparation, review, and statistical evaluation of product quality reviews (pqr) and quality review reports …",unknown,,2025-11-19t08:05:18z,prothya_biosolutions,85
1031,3108,5502880538,g2 recruitment,belgië,machine learning engineer,,,https://www.adzuna.be/details/5502880538?utm_medium=api&utm_source=64e51cf1,"one of my clients in the logistics sector are looking for a freelance ml data scientist to take over an ongoing project. experience and skills proven track record working in python for data science and machine learning experience implementing, improving and building machine learning algorithms knowledge of pricing models - revenue management french speaking essential responsibilities working on existing ml algorithms for pricing models and revenue management developing new algorithms and use ca…",unknown,,2025-11-19t08:03:46z,g2_recruitment,76
1032,3112,5502880493,amon consultants bvba,belgië,data & analytics manager @ waterland,,,https://www.adzuna.be/details/5502880493?utm_medium=api&utm_source=64e51cf1,"doel van de functie het doel van deze rol is tweeledig . de voornaamste focus ligt op het behartigen van een externe rol waar je als data & analytics manager de portfolio bedrijven van waterland ondersteunt in hun it-, data- en analytics-strategieën en -initiatieven . jouw rol is, vanuit het perspectief van de investeerder, het waarborgen van de succesvolle uitvoering van de geselecteerde doelstellingen . je ondersteunt het portfolio bedrijf proactief in het vormgeven en sturen van de it-, data…",unknown,,2025-11-19t08:03:43z,amon_consultants_bvba,107
